province_name,tahun,nama_komoditas,hasil_panen,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg
sumatera utara,2010,Kentang (Ton),126203.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Kubis (Ton),196718.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Kembang Kol (Ton),22855.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Petsai/Sawi (Ton),87757.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Wortel (Ton),44285.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Lobak (Ton),10922.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Kacang Merah (Ton),2585.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Kacang Panjang (Ton),41097.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Cabai Besar (Ton),154694.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Cabai Rawit (Ton),41653.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Tomat (Ton),84353.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Terung (Ton),49675.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Buncis (Ton),55965.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Ketimun (Ton),36426.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Labu Siam (Ton),10069.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Kangkung (Ton),15425.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Bayam (Ton),14466.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Melinjo (Ton),5717.0,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Paprika (Ton),13.714285714285714,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Petai (Ton),9369.42857142857,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Jengkol (Ton),4233.428571428572,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera utara,2010,Jamur (Ton),16.72,22.77505863579537,32.16165729894376,27.038869863013698,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.43730093947562,2.5041765431175556
sumatera barat,2010,Bawang Merah (Ton),25058.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Bawang Putih (Ton),2032.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Bawang Daun (Ton),22234.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kentang (Ton),31949.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kubis (Ton),83883.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kembang Kol (Ton),5075.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Petsai/Sawi (Ton),6599.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Wortel (Ton),15989.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Lobak (Ton),241.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kacang Merah (Ton),367.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kacang Panjang (Ton),8775.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Cabai Besar (Ton),39557.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Cabai Rawit (Ton),6665.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Tomat (Ton),49712.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Terung (Ton),24558.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Buncis (Ton),18511.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Ketimun (Ton),21354.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Labu Siam (Ton),4316.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Kangkung (Ton),6148.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Bayam (Ton),2960.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Melinjo (Ton),10488.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Paprika (Ton),0.0,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Petai (Ton),8260.142857142857,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Jengkol (Ton),8793.42857142857,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
sumatera barat,2010,Jamur (Ton),66.64,22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.773066827976916,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987
riau,2010,Bawang Merah (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Bawang Putih (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Bawang Daun (Ton),30.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kentang (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kubis (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kembang Kol (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Petsai/Sawi (Ton),2964.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Wortel (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Lobak (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kacang Merah (Ton),0.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kacang Panjang (Ton),11056.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Cabai Besar (Ton),7609.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Cabai Rawit (Ton),4333.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Tomat (Ton),679.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Terung (Ton),14170.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Buncis (Ton),1855.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Ketimun (Ton),15774.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Labu Siam (Ton),671.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Kangkung (Ton),9716.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Bayam (Ton),4944.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Melinjo (Ton),2032.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Paprika (Ton),6.571428571428571,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Petai (Ton),1531.857142857143,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Jengkol (Ton),2838.0,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
riau,2010,Jamur (Ton),177.5,23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372266,2.927996124040036
jambi,2010,Bawang Merah (Ton),1492.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Bawang Putih (Ton),274.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Bawang Daun (Ton),901.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kentang (Ton),84794.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kubis (Ton),15232.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kembang Kol (Ton),504.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Petsai/Sawi (Ton),1470.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Wortel (Ton),1575.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Lobak (Ton),545.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kacang Merah (Ton),1518.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kacang Panjang (Ton),7842.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Cabai Besar (Ton),12770.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Cabai Rawit (Ton),5149.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Tomat (Ton),9940.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Terung (Ton),8781.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Buncis (Ton),3244.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Ketimun (Ton),7248.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Labu Siam (Ton),1421.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Kangkung (Ton),4440.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Bayam (Ton),1569.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Melinjo (Ton),2829.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Paprika (Ton),0.8333333333333334,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Petai (Ton),1327.2857142857142,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Jengkol (Ton),3762.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
jambi,2010,Jamur (Ton),13.0,22.15528070682385,30.621255886510994,25.446618724021384,85.4819513998216,13.235488208936115,4.2811098330370525,4.179810950257937,215.38188227517793,2.664246104887284
sumatera selatan,2010,Bawang Merah (Ton),74.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Bawang Putih (Ton),0.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Bawang Daun (Ton),2726.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Kentang (Ton),1161.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Kubis (Ton),8760.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Kembang Kol (Ton),265.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Petsai/Sawi (Ton),3918.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Wortel (Ton),3985.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Lobak (Ton),0.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Kacang Merah (Ton),369.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Kacang Panjang (Ton),22303.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Cabai Besar (Ton),24254.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Cabai Rawit (Ton),9806.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Tomat (Ton),19101.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Terung (Ton),30226.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Buncis (Ton),5582.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Ketimun (Ton),25138.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
sumatera selatan,2010,Labu Siam (Ton),4442.0,24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.03625053030913,1.551068609087253
