province_name,nama_komoditas,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,luar_wilayah_hektar,tahun,hasil_panen
nusa tenggara timur,Buncis (Ton),21.806575342465752,30.808986301369863,26.23219735141325,78.52604121466466,13.94790119651898,6.084336752510539,5.7813953673946745,202.67450499372376,2.9528407713462714,144574.0,2011.0,1494.0
kep. riau,Tomat (Ton),23.26239314596359,31.0727397260274,27.008584474885847,83.94520547945206,15.674973934644571,4.801324645497368,5.50737385031619,215.91924256683745,2.8726692829291194,393.0,2011.0,9.0
banten,Tomat (Ton),23.724001827525058,32.60109897850637,27.400979181006743,79.37162393000742,12.726238531075358,4.957477906879085,5.63551912568306,191.8764040012368,2.27840782438074,195951.0,2012.0,4062.0
papua barat,Kembang Kol (Ton),24.086242459213647,30.66516483777886,26.96629522363924,83.71106486765645,12.465932183204028,4.965491441737986,5.198119917679954,181.3171229545291,14.9899605877565,9587.0,2014.0,6.0
kep. bangka belitung,Bawang Daun (Ton),23.07794249546293,31.6108378870674,26.68825136612022,85.06739526411657,14.112757471770545,4.634706941758239,5.7214967810776445,178.09113912279545,3.0215731297057724,6133.0,2012.0,158.0
kalimantan tengah,Bawang Merah (Ton),22.947945205479453,32.56958904109589,26.68761643835617,85.53479452054795,14.503596233364789,4.776485949827565,4.3286893051527695,210.07464535312056,2.096225766308891,202237.0,2011.0,0.0
sumatera barat,Bawang Daun (Ton),22.678114288812804,30.623758686961374,26.74257833680645,80.22382940584399,20.53145428941844,4.6279577594284165,3.983696552914286,266.69670700380743,2.018398485804416,224182.0,2013.0,38389.0
jambi,Cabai Rawit (Ton),22.15528070682385,30.621255886511,25.446618724021384,85.4819513998216,13.235488208936117,4.2811098330370525,4.179810950257937,215.381882275178,2.664246104887284,112434.0,2010.0,5149.0
sulawesi barat,Bawang Daun (Ton),25.33333333333333,31.999589552238803,27.805780810919305,79.5596625150663,7.618532338308458,7.815104929233772,3.0,113.33333333333331,2.333333333333333,61070.0,2013.0,468.0
dki jakarta,Tomat (Ton),25.260730593607303,32.20904109589041,28.085205479452053,78.55251141552512,14.792945114943446,4.8159230779763655,4.72290890879437,204.5625570776256,2.507830464378173,1312.0,2010.0,0.0
kalimantan selatan,Kangkung (Ton),23.346652477978346,31.922922374429223,26.743659692877383,84.17351598173516,14.337984067564948,4.931750627160199,4.724200913242009,202.97260273972603,2.2025199711973515,457155.0,2011.0,2848.0
kep. bangka belitung,Kembang Kol (Ton),23.75454768575029,31.807448730120512,26.993424562388704,83.6676803967861,14.71960510245514,5.813552153410496,5.518491417319578,176.12637701776455,2.634646630335917,10654.0,2015.0,0.0
di yogyakarta,Cabai Besar (Ton),22.0179339035092,32.10193577612489,26.23841265810275,79.44808955907702,14.526492201635484,5.266587928788537,3.2680153365893903,234.58753595313016,2.0549564101617834,55291.0,2011.0,14412.0
aceh,Jamur (Ton),22.5043545965024,31.03769463184137,26.79729001540352,85.19739803533088,13.90653011600785,5.262184095685761,4.538418592443454,176.91544889515112,2.2185396318650947,290337.0,2015.0,12.87
sumatera barat,Petsai/Sawi (Ton),22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.77306682797692,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987,229693.0,2010.0,6599.0
nusa tenggara timur,Kacang Merah (Ton),21.806575342465752,30.808986301369863,26.23219735141325,78.52604121466466,13.94790119651898,6.084336752510539,5.7813953673946745,202.67450499372376,2.9528407713462714,144574.0,2011.0,3732.0
sulawesi tenggara,Melinjo (Ton),24.265753424657536,31.90456621004566,27.32876712328768,84.29497716894977,13.844921702596842,4.4229976312630255,3.978301177540191,190.80011741474863,1.7304266034641131,83356.0,2010.0,143.0
sumatera utara,Buncis (Ton),22.945980127861304,31.971200636264022,26.8925738346988,84.54764501471773,14.514827936863758,4.785073312886762,4.107305036857647,201.5992818779472,1.6783209628219258,423465.0,2015.0,29903.0
banten,Cabai Besar (Ton),23.724001827525058,32.60109897850637,27.400979181006743,79.37162393000742,12.726238531075358,4.957477906879085,5.63551912568306,191.8764040012368,2.27840782438074,195951.0,2012.0,6344.0
sumatera utara,Kacang Panjang (Ton),23.18386146187426,31.728784530283217,26.884343613295744,82.5333003716734,15.032294990720713,4.197985527082576,4.528335005069135,204.4892656099395,2.41526323227445,438346.0,2013.0,40653.0
kalimantan barat,Wortel (Ton),23.794558420594008,32.38386862078525,27.26739717315412,83.80540252332212,16.53927178233329,4.968919141936457,3.9215568311914137,216.4992491017601,1.8862557754874625,330883.0,2013.0,0.0
bengkulu,Cabai Rawit (Ton),22.26435733819508,30.72588878760256,25.740200546946216,84.09480401093893,16.43786951425967,5.166986774019208,7.173643169173549,220.53833860338392,2.168152283940304,88877.0,2012.0,11281.0
jawa tengah,Bayam (Ton),25.031287671232874,31.62876712328767,27.9252602739726,79.68,15.990217436209582,5.149725495086774,5.58904370167891,216.64221054447543,2.3647465302053177,962471.0,2010.0,6316.0
sulawesi barat,Labu Siam (Ton),25.33333333333333,31.999589552238803,27.805780810919305,79.5596625150663,7.618532338308458,7.815104929233772,3.0,113.33333333333331,2.333333333333333,61070.0,2013.0,73.0
sulawesi barat,Terung (Ton),24.736986301369864,31.635616438356163,27.52821917808219,79.24383561643836,11.419099366182785,6.089163140054954,4.383706041263238,178.4931506849315,2.1118738089774416,55016.0,2011.0,2391.0
sulawesi tenggara,Wortel (Ton),24.265753424657536,31.90456621004566,27.32876712328768,84.29497716894977,13.844921702596842,4.4229976312630255,3.978301177540191,190.80011741474863,1.7304266034641131,83356.0,2010.0,36.0
lampung,Terung (Ton),22.514081831682084,32.60057785664634,27.224557468654613,81.98400219596681,13.265874226775445,5.048491428401961,4.910006244911516,179.76180558929238,2.3982815115328684,363055.0,2014.0,27493.0
kalimantan barat,Cabai Rawit (Ton),23.62528610864769,32.29720568459014,27.214219119598724,83.77146902392626,15.752724326823238,5.153060871377541,3.935214667669864,204.6860976058366,1.826798997212364,323959.0,2014.0,4563.0
kalimantan barat,Kubis (Ton),23.764306255095768,32.032226027397265,27.12027397260274,85.32739726027397,16.688459694650874,4.579161610360152,3.866694994334466,227.0369933986312,1.793709198860742,307016.0,2010.0,0.0
dki jakarta,Kacang Merah (Ton),25.050347344047832,32.4634985998187,28.11716725595334,77.13748198755587,17.660615955981033,5.223049432196857,4.772515634912389,186.1496017739799,1.915788172507296,778.0,2014.0,0.0
nusa tenggara barat,Kentang (Ton),23.266516588298472,32.467224491431296,27.01187396529924,79.886504370892,13.078288081083295,6.265046452789789,5.186645742339935,219.46954759430403,2.501059807136452,253208.0,2013.0,4056.0
jawa barat,Cabai Besar (Ton),21.56917808219178,29.598013698630137,24.503561643835614,84.13972602739726,15.47631943198577,3.874682167374728,3.3033201601330378,227.75496452023512,1.7219641423913086,930268.0,2010.0,166691.0
maluku,Tomat (Ton),23.734996901871583,30.842915796229533,26.913789054579865,84.30660754208458,13.348571676203958,6.635995455849199,5.31493391499148,185.32628494442383,2.585757491031281,13394.0,2015.0,2810.0
jawa timur,Labu Siam (Ton),22.883415023996687,31.286593482114576,26.79010456152237,78.95574737929581,16.787932480829276,6.2614940523617415,5.66749527128384,163.11387651081571,2.5211801265132405,1101765.0,2014.0,23063.0
kalimantan barat,Melinjo (Ton),23.62528610864769,32.29720568459014,27.214219119598724,83.77146902392626,15.752724326823238,5.153060871377541,3.935214667669864,204.6860976058366,1.826798997212364,323959.0,2014.0,958.0
sulawesi tengah,Jengkol (Ton),23.82087104736969,32.47053474623385,27.756253460082384,77.65858767683552,10.805332786246623,6.560798791153428,5.741721254602006,240.99323945959685,2.3203230278003373,128323.0,2015.0,47.0
sumatera selatan,Terung (Ton),23.78018546878562,32.783879781420765,27.24617486338797,82.52185792349727,16.453137676586866,4.738326398105965,7.203551912568306,186.63934426229508,1.8886617441536124,610314.0,2012.0,15441.0
dki jakarta,Bawang Putih (Ton),25.050347344047832,32.4634985998187,28.11716725595334,77.13748198755587,17.660615955981033,5.223049432196857,4.772515634912389,186.1496017739799,1.915788172507296,778.0,2014.0,0.0
sulawesi barat,Jengkol (Ton),24.736986301369864,31.635616438356163,27.52821917808219,79.24383561643836,11.419099366182785,6.089163140054954,4.383706041263238,178.4931506849315,2.1118738089774416,55016.0,2011.0,4.857142857142857
aceh,Melinjo (Ton),22.07591918800805,31.72608834837932,26.738554895350028,84.40567818212344,14.439665617714112,3.185673877744045,5.584355817725192,193.848668729613,2.7159600759255698,308973.0,2012.0,10958.0
nusa tenggara timur,Melinjo (Ton),21.469284376765906,30.699376103034364,26.272995702205723,77.37687872465222,14.01097075652887,5.476864969192902,5.333940687804263,211.80367661808228,2.818247610626448,148810.0,2012.0,481.0
sulawesi barat,Cabai Besar (Ton),24.72876712328767,31.91890410958904,27.710684931506847,81.16164383561645,12.542322633408302,5.982065524779879,4.328767123287672,210.0191780821918,1.9402029352782129,59476.0,2010.0,1345.0
bengkulu,Kacang Merah (Ton),22.26435733819508,30.72588878760256,25.740200546946216,84.09480401093893,16.43786951425967,5.166986774019208,7.173643169173549,220.53833860338392,2.168152283940304,88877.0,2012.0,3742.0
di yogyakarta,Cabai Besar (Ton),22.87845303867403,32.55055248618784,26.45331491712708,83.25690607734806,14.43780863564097,5.022244504525685,3.0453624913396458,192.0642608175741,2.06132489092836,55523.0,2010.0,13039.0
maluku utara,Paprika (Ton),23.72169386203361,31.55936696968244,26.756055872771583,84.51616298507676,11.911098294170433,6.219793874065933,4.681668758973597,205.81084168556404,1.8265398866857312,10516.0,2014.0,0.0
sulawesi selatan,Ketimun (Ton),23.38807246788012,32.13746542954272,27.023152758109763,79.39711180746082,17.930995476467228,6.844924327889684,4.913166790361967,225.62134436862272,2.0817492422817345,623139.0,2014.0,7594.0
kep. bangka belitung,Kentang (Ton),23.68666250973673,31.36434219962018,26.712036545090715,86.27991513153752,14.436535927878449,4.518658743955512,5.642748383314404,199.0795698188626,6.7965345062484,5358.0,2013.0,0.0
kep. riau,Bayam (Ton),24.655692131814952,31.65573938686778,27.769327514003503,83.26295065156356,13.27954146845673,5.7648085316252295,5.082497417310922,155.96429094072175,2.3375153239034865,246.0,2015.0,6052.0
kep. bangka belitung,Paprika (Ton),22.95552511415525,31.487853881278536,26.59552511415525,85.2986301369863,15.064923206051866,4.498917121347499,5.8174710496157385,190.3675179489067,3.013621287165529,5932.0,2011.0,0.0
nusa tenggara barat,Tomat (Ton),22.79800560359401,32.42587107403171,26.82341418492851,80.79805106345064,13.042523338896306,7.791732636771394,5.97254004576659,224.5900344309665,2.3799703249992104,264666.0,2015.0,25700.0
dki jakarta,Ketimun (Ton),24.790983606557376,32.79271402550091,28.26493624772313,75.06102003642987,14.948663685654475,4.9932111192523,4.907103825136612,178.70218579234972,2.4437807029484726,1001.0,2012.0,0.0
sulawesi tenggara,Cabai Rawit (Ton),23.497656982193064,32.34507966260544,27.33870665417057,79.18281014996346,13.15304175008668,5.425611005892059,4.101443101599353,185.335881637722,1.7030559999864323,92280.0,2012.0,4086.0
nusa tenggara barat,Wortel (Ton),22.852032021901884,32.28388990652316,26.867407923361235,79.87159523008584,13.113378362996368,6.891857038018673,5.717436250861475,211.51105109510485,2.527586079840884,254298.0,2014.0,2149.0
maluku utara,Jengkol (Ton),23.72169386203361,31.55936696968244,26.756055872771583,84.51616298507676,11.911098294170433,6.219793874065933,4.681668758973597,205.81084168556404,1.8265398866857312,10516.0,2014.0,0.0
riau,Petsai/Sawi (Ton),23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372263,2.927996124040036,115961.0,2010.0,2964.0
jambi,Buncis (Ton),21.811067232847417,30.827744019465605,25.3846120263268,83.48586896553255,11.786495685899297,4.107315813120549,4.078598376431952,196.24879241633167,2.373416263834468,101195.0,2014.0,3498.0
sulawesi tengah,Tomat (Ton),23.567056683048424,31.74876712328767,27.28328767123288,80.31950379074267,11.825079753029762,5.1296770758438655,4.875958856585238,265.8107345035765,1.950251447341953,137786.0,2011.0,14730.0
kalimantan barat,Jengkol (Ton),23.764306255095768,32.032226027397265,27.12027397260274,85.32739726027397,16.688459694650874,4.579161610360152,3.866694994334466,227.0369933986312,1.793709198860742,307016.0,2010.0,4389.714285714285
lampung,Kacang Merah (Ton),23.12303738258161,32.59667609912071,27.3585955753996,81.67834557644316,14.150340330168506,5.730152962878731,4.758719211501118,165.98872274082717,2.2566204571000377,377463.0,2015.0,153.0
banten,Cabai Rawit (Ton),23.8818880557532,32.35754557943067,27.37404813117089,80.50576674789986,13.805136163208214,5.093021234094846,4.982369146005509,181.9621640379644,2.2075719885996565,200480.0,2014.0,4881.0
jambi,Tomat (Ton),21.991586993381738,30.780968413025448,25.44343489135588,84.11846593537928,11.953574450144052,3.979551035688756,4.277407314647254,226.60115408209464,3.393634774225168,113546.0,2013.0,28454.0
sulawesi barat,Cabai Rawit (Ton),24.16176470588235,33.3235294117647,27.951470588235296,77.15528915463334,11.277798507462686,5.688235294117647,3.4779411764705883,250.9558823529412,1.6639068591748425,59020.0,2012.0,2168.0
kalimantan tengah,Bawang Merah (Ton),23.29404582768764,32.47234978585708,26.97901818827982,85.79154410733194,14.726843887936324,4.776467271679112,4.6277675436767565,207.49219204304703,1.8029828816314968,225836.0,2013.0,56.0
kalimantan selatan,Lobak (Ton),23.664246879894414,32.76377662338533,27.234117002749205,80.80031568664789,14.013193630777858,5.763450286716988,4.690126169268823,177.08557407298534,1.808185215105664,450152.0,2015.0,0.0
kalimantan tengah,Labu Siam (Ton),23.108093610982376,32.50103825136612,26.79103825136612,85.45027322404371,14.830374865983933,4.687721089955248,4.334339371470489,204.9408679239539,2.0082839821266005,226903.0,2012.0,1076.0
maluku,Kacang Panjang (Ton),23.97055087140919,30.478558436163706,26.76790479125326,84.79785881872016,14.496549651113076,4.90225475482841,5.659879015138593,195.3806898262288,2.847367604545362,14085.0,2011.0,1835.0
kalimantan selatan,Melinjo (Ton),23.65449871465296,32.05616966580977,26.810796915167096,83.02522817830234,13.971951105130476,4.698800689897709,4.539738843652302,197.9701430607723,2.517409031806288,451869.0,2012.0,262.0
sulawesi selatan,Jamur (Ton),21.67645164396648,31.29793871814394,26.135163138372548,81.34398297522927,18.32466880562965,5.536091071772041,6.621516827119178,205.67552425829265,1.8700732894395475,592376.0,2012.0,60.73
nusa tenggara barat,Bawang Daun (Ton),22.77019507331928,31.612042662043816,26.354878775061746,81.3925013018036,13.349173976937276,6.226276775233519,5.72815044429899,210.31976813933647,3.721407852509539,246569.0,2012.0,734.0
bengkulu,Petai (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,1816.2857142857144
sulawesi tenggara,Kentang (Ton),23.497656982193064,32.34507966260544,27.33870665417057,79.18281014996346,13.15304175008668,5.425611005892059,4.101443101599353,185.335881637722,1.7030559999864323,92280.0,2012.0,0.0
sulawesi barat,Kacang Panjang (Ton),24.999470535438736,32.21868433423434,27.85146369449704,79.46112501304954,11.040608473381123,6.901494967777636,3.6854543705597007,199.568633109343,1.8403518933767653,61292.0,2015.0,1366.0
banten,Jamur (Ton),23.724001827525058,32.60109897850637,27.400979181006743,79.37162393000742,12.726238531075358,4.957477906879085,5.63551912568306,191.8764040012368,2.27840782438074,195951.0,2012.0,104.05
papua barat,Buncis (Ton),23.686132111997946,31.18589000116103,27.20693479265112,83.22183655718662,12.171420949156818,5.760393504176788,4.609121142434062,185.5588940888877,2.089119049825063,10126.0,2015.0,113.0
kalimantan timur,Buncis (Ton),24.278730852670744,32.20363364866928,27.445464843971195,83.67866719633685,13.301531660371248,4.52436160213832,4.449427480916031,186.3797709923664,1.8665247434146213,55485.0,2014.0,5710.0
sulawesi selatan,Buncis (Ton),22.62509589041096,31.17512328767124,26.344,84.78849315068493,18.34628489660588,5.186696597936496,6.507261143702023,220.40351714265813,1.9700384447264467,572089.0,2010.0,6616.0
sulawesi selatan,Bawang Daun (Ton),22.693166990398552,31.805800571538903,26.480347047643576,79.37519971301863,18.513194863739308,7.116750670916426,4.7388779868432,195.55365674694804,1.8941271092481784,628148.0,2015.0,9011.0
kep. bangka belitung,Bawang Merah (Ton),23.68666250973673,31.36434219962018,26.712036545090715,86.27991513153752,14.436535927878449,4.518658743955512,5.642748383314404,199.0795698188626,6.7965345062484,5358.0,2013.0,0.0
sumatera barat,Labu Siam (Ton),22.03391224622473,30.59484997863849,26.4301187265376,84.13191252993559,19.68213952328867,5.365376166738065,3.968287098749519,184.4102970056236,1.571879547657512,226377.0,2015.0,9454.0
jambi,Kembang Kol (Ton),22.301618512126304,31.46861714695351,26.06528694309897,82.90965097322632,12.067385271489083,4.938310032623677,4.25641999584187,173.4900488531385,1.5622722410521184,94735.0,2015.0,1379.0
jawa barat,Buncis (Ton),21.24231425365507,31.00224022534077,25.09062680523642,78.71722487478486,15.84861975782364,5.903636295587446,4.160940680351176,201.9062950520173,1.641415476100048,912794.0,2015.0,86621.0
bengkulu,Labu Siam (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,38374.0
kalimantan timur,Wortel (Ton),24.19506849315068,32.229132420091325,27.31269406392694,86.40182648401826,12.73833691136176,4.437875658587988,5.178895710570298,197.498958917076,2.089390186867344,82796.0,2010.0,0.0
maluku utara,Petai (Ton),23.44718713261444,31.33917776215464,26.65771079319852,83.9767046567827,12.861340474806957,4.676948433808438,4.665935636373054,250.371660742296,2.229478119979305,9359.0,2012.0,2.7142857142857144
jawa timur,Wortel (Ton),22.72117808219178,30.461616438356163,26.062575342465752,78.99671232876712,15.464771079012651,5.225951517177965,5.4554996200088,167.48873005231715,2.746121191999389,1106449.0,2011.0,142241.0
jawa tengah,Cabai Besar (Ton),24.740088157895045,31.9024221260342,27.992589984683143,77.7317353849798,15.860883106668556,6.252838376402514,5.594161130978549,197.48571766607137,2.5776710671058907,966647.0,2014.0,167795.0
sumatera utara,Labu Siam (Ton),23.578215042405976,31.29711091544403,26.80215819400971,83.98847510586474,14.8592616272877,3.956252061119276,4.4407220012560185,210.07025236414205,2.1226709863438624,433043.0,2014.0,20306.0
kalimantan tengah,Jengkol (Ton),23.108093610982376,32.50103825136612,26.79103825136612,85.45027322404371,14.830374865983933,4.687721089955248,4.334339371470489,204.9408679239539,2.0082839821266005,226903.0,2012.0,1034.0
sulawesi selatan,Kacang Panjang (Ton),20.86397438587908,31.036891974905977,26.0393142702585,81.69287059981895,19.292835142102465,5.429591077503835,7.031986736234574,231.13972602739727,2.0284021466532414,576559.0,2011.0,13077.0
di yogyakarta,Bayam (Ton),23.10340008191872,31.245479452054795,26.29534246575342,85.92876712328767,15.523077204909525,5.366339609443311,2.556889691523881,184.66089131707085,5.211775219751638,55126.0,2013.0,1552.0
papua,Kacang Merah (Ton),22.21258233944339,30.480619116954056,25.647114313507213,83.54194437086173,15.59879515620554,4.197102748103745,4.845488543078333,209.74033314379707,2.557026904718789,27756.0,2011.0,146.0
kep. riau,Melinjo (Ton),23.67933179552552,31.448999985513428,27.471826194281533,84.85286984811812,14.71524723343373,3.9809286700242223,4.892445522344399,207.76874996155524,2.631684827553786,442.0,2010.0,105.0
jawa tengah,Tomat (Ton),24.36589912280702,31.5717653508772,27.502796052631577,77.00054824561404,14.285522622809092,5.746021460647567,6.196821479047151,227.47534772130905,2.7518266502696687,960970.0,2011.0,73009.0
papua barat,Kacang Panjang (Ton),23.686132111997946,31.18589000116103,27.20693479265112,83.22183655718662,12.171420949156818,5.760393504176788,4.609121142434062,185.5588940888877,2.089119049825063,10126.0,2015.0,300.0
nusa tenggara barat,Petai (Ton),23.266516588298472,32.467224491431296,27.01187396529924,79.886504370892,13.078288081083295,6.265046452789789,5.186645742339935,219.46954759430403,2.501059807136452,253208.0,2013.0,0.5714285714285714
dki jakarta,Ketimun (Ton),25.260730593607303,32.20904109589041,28.085205479452053,78.55251141552512,14.792945114943446,4.8159230779763655,4.72290890879437,204.5625570776256,2.507830464378173,1312.0,2010.0,73.0
maluku,Tomat (Ton),24.018957052093903,30.8002139898495,26.94808239374382,84.28501841276312,15.301022258299886,5.112519672117636,5.522094492979842,187.12604923835417,2.7791977127427927,15972.0,2012.0,2135.0
dki jakarta,Terung (Ton),24.88383561643836,32.428949771689496,28.16356164383561,76.58721461187214,13.713967106671651,5.238096523538183,4.788662333451904,195.9689497716895,2.634628618052224,1098.0,2011.0,1.0
sumatera barat,Tomat (Ton),22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.77306682797692,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987,229693.0,2010.0,49712.0
sulawesi utara,Kacang Merah (Ton),22.684500368440467,30.83272993339682,26.55008459323733,81.31136110303972,13.75174195550485,6.401523954591207,4.48797917013542,199.6376428385578,1.7126688305497115,60475.0,2014.0,2327.0
kalimantan tengah,Melinjo (Ton),23.350427743521767,32.79786882803429,27.152128686524623,84.69547318504198,15.400589437730812,5.196135174850741,3.988162068848762,185.1239198503548,1.6322227614016167,196553.0,2015.0,770.0
maluku,Paprika (Ton),24.018957052093903,30.8002139898495,26.94808239374382,84.28501841276312,15.301022258299886,5.112519672117636,5.522094492979842,187.12604923835417,2.7791977127427927,15972.0,2012.0,3.142857142857143
di yogyakarta,Bawang Daun (Ton),23.10340008191872,31.245479452054795,26.29534246575342,85.92876712328767,15.523077204909525,5.366339609443311,2.556889691523881,184.66089131707085,5.211775219751638,55126.0,2013.0,662.0
nusa tenggara timur,Melinjo (Ton),22.320716417320074,31.32013640427825,26.626676512956227,78.25346764186764,13.953592084206258,8.162370410835843,5.876979281047333,170.27439288466064,2.4759289095481143,177238.0,2015.0,82.0
sulawesi tengah,Kacang Merah (Ton),23.748687098702973,32.01102721964327,27.419688505307462,79.00823113915132,11.786062549517853,5.81633035008183,5.330765235125367,241.8021075889797,2.056798470112037,141448.0,2014.0,1595.0
sulawesi selatan,Terung (Ton),21.67645164396648,31.29793871814394,26.135163138372548,81.34398297522927,18.32466880562965,5.536091071772041,6.621516827119178,205.67552425829265,1.8700732894395475,592376.0,2012.0,12747.0
kalimantan tengah,Jamur (Ton),23.350427743521767,32.79786882803429,27.152128686524623,84.69547318504198,15.400589437730812,5.196135174850741,3.988162068848762,185.1239198503548,1.6322227614016167,196553.0,2015.0,111.99
sulawesi selatan,Kubis (Ton),21.67645164396648,31.29793871814394,26.135163138372548,81.34398297522927,18.32466880562965,5.536091071772041,6.621516827119178,205.67552425829265,1.8700732894395475,592376.0,2012.0,55478.0
kalimantan selatan,Ketimun (Ton),23.86646384657532,31.713952372488382,26.81611642343723,84.62432567498428,14.151613599428666,2.684084017787167,5.46866485013624,186.13238829577108,1.69770266088708,440429.0,2013.0,3664.0
riau,Wortel (Ton),23.31516393442623,32.49931693989071,27.12144808743169,81.67349726775956,13.560117833869027,3.4992911598503054,5.1455286149013455,246.2311121479501,3.134754600115404,109585.0,2012.0,0.0
sulawesi tengah,Cabai Rawit (Ton),23.632773109243697,31.883422459893048,27.396409472880062,80.08413523091254,12.29068520562597,5.428518538254076,4.926202360451613,235.6891561909736,2.320776348446284,143475.0,2012.0,10158.0
banten,Cabai Rawit (Ton),23.767890410958906,32.22482191780822,27.292847096230776,78.6305577797142,11.833526273378856,4.826166678733379,5.687624773682233,220.264558532747,2.198835765911406,197165.0,2011.0,3092.0
jambi,Kentang (Ton),22.15528070682385,30.621255886511,25.446618724021384,85.4819513998216,13.235488208936117,4.2811098330370525,4.179810950257937,215.381882275178,2.664246104887284,112434.0,2010.0,84794.0
kep. bangka belitung,Kembang Kol (Ton),23.68666250973673,31.36434219962018,26.712036545090715,86.27991513153752,14.436535927878449,4.518658743955512,5.642748383314404,199.0795698188626,6.7965345062484,5358.0,2013.0,0.0
dki jakarta,Petai (Ton),25.260730593607303,32.20904109589041,28.085205479452053,78.55251141552512,14.792945114943446,4.8159230779763655,4.72290890879437,204.5625570776256,2.507830464378173,1312.0,2010.0,18.142857142857142
kalimantan tengah,Lobak (Ton),23.40986301369863,32.567945205479454,27.058630136986302,85.58246575342466,15.680245463833664,4.621963981413144,4.192209720453427,215.6581992479989,2.397707635817837,175633.0,2010.0,0.0
maluku utara,Petsai/Sawi (Ton),23.44718713261444,31.33917776215464,26.65771079319852,83.9767046567827,12.861340474806957,4.676948433808438,4.665935636373054,250.371660742296,2.229478119979305,9359.0,2012.0,201.0
maluku utara,Wortel (Ton),23.690384745797694,31.5405618979303,26.90098533453378,82.11738910346739,11.733243127551964,7.240035732541167,4.324397697900827,193.5780040678819,1.7513661696301568,11802.0,2015.0,0.0
jawa barat,Kentang (Ton),21.03415300546448,30.232292087515283,24.57669725896629,79.10871552473111,15.30719087170903,4.776217918674668,3.403954737142718,252.9190516378885,1.931674607022933,923575.0,2012.0,261966.0
aceh,Buncis (Ton),21.51337899543379,30.800958904109592,25.82433789954338,84.57812192665286,14.557592724744818,3.322084413896977,5.004236317454449,195.56572975969925,2.7723101142021966,307556.0,2011.0,2246.0
sulawesi tengah,Cabai Rawit (Ton),23.401471464210434,32.10501694727886,27.684536368879098,81.26625207808452,12.396257343760023,5.134779207432851,4.837470001466462,84.16129844129529,1.6469351749614778,146721.0,2013.0,7660.0
sumatera barat,Lobak (Ton),22.02529034552616,30.11316335023381,25.26454656197512,83.49837610906374,20.59981272611548,4.068014180423933,3.8949847330217695,216.3784714798773,2.1931136438356167,231463.0,2011.0,317.0
kalimantan tengah,Bawang Putih (Ton),23.108093610982376,32.50103825136612,26.79103825136612,85.45027322404371,14.830374865983933,4.687721089955248,4.334339371470489,204.9408679239539,2.0082839821266005,226903.0,2012.0,0.0
jawa timur,Lobak (Ton),22.84033179839213,31.20019809508648,26.58692637135629,78.90947783197103,15.489472936938617,6.859607222677102,5.415308891141051,152.86404699384994,2.4475328596806656,1091752.0,2015.0,51.0
sulawesi selatan,Bayam (Ton),23.38807246788012,32.13746542954272,27.023152758109763,79.39711180746082,17.930995476467228,6.844924327889684,4.913166790361967,225.62134436862272,2.0817492422817345,623139.0,2014.0,7801.0
maluku utara,Bawang Daun (Ton),23.284246575342465,31.16287671232877,26.597724111291274,84.20573912568902,13.524747267946214,4.681580283433341,4.610255676285021,235.25662189063544,2.3014766230263666,9093.0,2011.0,168.0
nusa tenggara timur,Bawang Merah (Ton),21.657761536486017,30.243635181730383,25.720871802116907,80.6678390335071,14.89919528034799,6.371439169011925,4.9283440588592216,199.2499721441655,2.4741829713272487,169063.0,2013.0,3100.0
sulawesi selatan,Petai (Ton),20.86397438587908,31.036891974905977,26.0393142702585,81.69287059981895,19.292835142102465,5.429591077503835,7.031986736234574,231.13972602739727,2.0284021466532414,576559.0,2011.0,1197.857142857143
papua,Kacang Panjang (Ton),22.38841983961833,30.83398225455792,25.964092222468764,83.32486827839267,16.73898378687026,4.610295638261669,4.945818485477473,200.68784874449048,2.522356040435996,27757.0,2010.0,4727.0
jawa timur,Lobak (Ton),23.06545205479452,30.78550684931507,26.49986301369863,81.51260273972603,15.787521233604204,4.651245005433419,5.453178971995737,168.63117852793204,2.49684091271765,1107276.0,2010.0,981.0
sumatera selatan,Tomat (Ton),24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.0362505303092,1.551068609087253,611386.0,2010.0,19101.0
jawa barat,Jamur (Ton),21.56917808219178,29.598013698630137,24.503561643835614,84.13972602739726,15.47631943198577,3.874682167374728,3.3033201601330378,227.75496452023512,1.7219641423913086,930268.0,2010.0,14924.56
